"L0","x","y","H0"
2,0,0,2.33640909194946
1,0,0,1.98928022384644
1,1,0,1.93580007553101
1,0,1,2.02791213989258
1,1,1,1.41735553741455
0.5,0,0,1.9120659828186
0.5,0.5,0,0.319812774658203
0.5,1,0,0.532840728759766
0.5,1.5,0,0.286977291107178
0.5,0,0.5,1.902916431427
0.5,0.5,0.5,1.69085550308228
0.5,1,0.5,1.84537410736084
0.5,1.5,0.5,0.603568077087402
0.5,0,1,0.655112743377686
0.5,0.5,1,1.74107265472412
0.5,1,1,1.41235542297363
0.5,1.5,1,1.35062408447266
0.5,0,1.5,0.555860996246338
0.5,0.5,1.5,0.279891014099121
0.5,1,1.5,0.257964134216309
0.5,1.5,1.5,1.264967918396
0.25,0,0,1.66047954559326
0.25,0.25,0,0.276995658874512
0.25,0.5,0,0.319812774658203
0.25,0.75,0,0.193468570709229
0.25,1,0,0.136566638946533
0.25,1.25,0,0.49236536026001
0.25,1.5,0,0.209026336669922
0.25,1.75,0,0.286977291107178
0.25,0,0.25,1.91046905517578
0.25,0.25,0.25,1.5855565071106
0.25,0.5,0.25,0.126563549041748
0.25,0.75,0.25,0.183022022247314
0.25,1,0.25,0.162023067474365
0.25,1.25,0.25,0.46943473815918
0.25,1.5,0.25,0.276317119598389
0.25,1.75,0.25,0.249550819396973
0.25,0,0.5,0.361708164215088
0.25,0.25,0.5,1.63693189620972
0.25,0.5,0.5,1.55621242523193
0.25,0.75,0.5,0.125143051147461
0.25,1,0.5,0.27464485168457
0.25,1.25,0.5,0.429984569549561
0.25,1.5,0.5,0.312307357788086
0.25,1.75,0.5,0.236484050750732
0.25,0,0.75,0.180991649627686
0.25,0.25,0.75,0.115546703338623
0.25,0.5,0.75,1.62729215621948
0.25,0.75,0.75,0.466987609863281
0.25,1,0.75,1.80747127532959
0.25,1.25,0.75,1.55278873443604
0.25,1.5,0.75,0.312452793121338
0.25,1.75,0.75,0.391166210174561
0.25,0,1,0.404852867126465
0.25,0.25,1,0.261763572692871
0.25,0.5,1,1.49705791473389
0.25,0.75,1,1.54799127578735
