"L0","x","y","H0"
2,0,0,0.602519750595093
1,0,0,0.473095417022705
1,1,0,0.563555479049683
1,0,1,0.482096433639526
1,1,1,0.42177152633667
0.5,0,0,0.363592147827148
0.5,0.5,0,0.391348838806152
0.5,1,0,0.464486598968506
0.5,1.5,0,0.27546763420105
0.5,0,0.5,0.269041538238525
0.5,0.5,0.5,0.342809200286865
0.5,1,0.5,0.440390586853027
0.5,1.5,0.5,0.280706167221069
0.5,0,1,0.314905166625977
0.5,0.5,1,0.371386051177979
0.5,1,1,0.352630853652954
0.5,1.5,1,0.211432218551636
0.5,0,1.5,0.436649322509766
0.5,0.5,1.5,0.460427761077881
0.5,1,1.5,0.296952247619629
0.5,1.5,1.5,0.173675060272217
0.25,0,0,0.356948852539062
0.25,0.25,0,0.225889682769775
0.25,0.5,0,0.349233388900757
0.25,0.75,0,0.203005313873291
0.25,1,0,0.193751335144043
0.25,1.25,0,0.406636953353882
0.25,1.5,0,0.184404373168945
0.25,1.75,0,0.10378098487854
0.25,0,0.25,0.256611347198486
0.25,0.25,0.25,0.287502765655518
0.25,0.5,0.25,0.359922647476196
0.25,0.75,0.25,0.267658948898315
0.25,1,0.25,0.215685606002808
0.25,1.25,0.25,0.379247903823853
0.25,1.5,0.25,0.137935400009155
0.25,1.75,0.25,0.170409679412842
0.25,0,0.5,0.253877639770508
0.25,0.25,0.5,0.216223478317261
0.25,0.5,0.5,0.174526691436768
0.25,0.75,0.5,0.232271194458008
0.25,1,0.5,0.195055723190308
0.25,1.25,0.5,0.425081968307495
0.25,1.5,0.5,0.161011695861816
0.25,1.75,0.5,0.27575421333313
0.25,0,0.75,0.248241901397705
0.25,0.25,0.75,0.228555202484131
0.25,0.5,0.75,0.277189016342163
0.25,0.75,0.75,0.227738857269287
0.25,1,0.75,0.300625085830688
0.25,1.25,0.75,0.297961711883545
0.25,1.5,0.75,0.169842720031738
0.25,1.75,0.75,0.0789334774017334
0.25,0,1,0.273861646652222
0.25,0.25,1,0.210955381393433
0.25,0.5,1,0.296360015869141
0.25,0.75,1,0.272364854812622
0.25,1,1,0.316286325454712
0.25,1.25,1,0.333848237991333
0.25,1.5,1,0.168766260147095
0.25,1.75,1,0.0982701778411865
0.25,0,1.25,0.314905166625977
0.25,0.25,1.25,0.264595746994019
0.25,0.5,1.25,0.204750061035156
0.25,0.75,1.25,0.213697910308838
0.25,1,1.25,0.322757244110107
0.25,1.25,1.25,0.340765476226807
0.25,1.5,1.25,0.201591730117798
0.25,1.75,1.25,0.0860891342163086
0.25,0,1.5,0.411857604980469
0.25,0.25,1.5,0.411242485046387
0.25,0.5,1.5,0.249260187149048
0.25,0.75,1.5,0.182930707931519
0.25,1,1.5,0.267125368118286
0.25,1.25,1.5,0.278082609176636
0.25,1.5,1.5,0.130258083343506
0.25,1.75,1.5,0.144819021224976
0.25,0,1.75,0.163950204849243
0.25,0.25,1.75,0.282812118530273
0.25,0.5,1.75,0.456659078598022
0.25,0.75,1.75,0.329029083251953
0.25,1,1.75,0.259831666946411
0.25,1.25,1.75,0.242074966430664
0.25,1.5,1.75,0.138116598129272
0.25,1.75,1.75,0.113744974136353
0.125,0,0,0.178725719451904
0.125,0.125,0,0.271313428878784
0.125,0.25,0,0.204343318939209
0.125,0.375,0,0.14318060874939
0.125,0.5,0,0.198288202285767
0.125,0.625,0,0.213044881820679
0.125,0.75,0,0.155841112136841
0.125,0.875,0,0.146138668060303
0.125,1,0,0.18695592880249
0.125,1.125,0,0.171567440032959
0.125,1.25,0,0.176756143569946
0.125,1.375,0,0.224245548248291
0.125,1.5,0,0.132534027099609
0.125,1.625,0,0.0780096054077148
0.125,1.75,0,0.0515823364257812
0.125,1.875,0,0.0176982879638672
0.125,0,0.125,0.31042218208313
0.125,0.125,0.125,0.182209253311157
0.125,0.25,0.125,0.111618995666504
0.125,0.375,0.125,0.0668871402740479
0.125,0.5,0.125,0.251319169998169
0.125,0.625,0.125,0.24940037727356
0.125,0.75,0.125,0.198699474334717
0.125,0.875,0.125,0.112800598144531
0.125,1,0.125,0.175923109054565
0.125,1.125,0.125,0.129732131958008
0.125,1.25,0.125,0.134337902069092
0.125,1.375,0.125,0.310211181640625
0.125,1.5,0.125,0.161806583404541
0.125,1.625,0.125,0.0980155467987061
0.125,1.75,0.125,0.0898852348327637
0.125,1.875,0.125,0.0242619514465332
0.125,0,0.25,0.23950457572937
0.125,0.125,0.25,0.0683915615081787
0.125,0.25,0.25,0.221426010131836
0.125,0.375,0.25,0.203531503677368
0.125,0.5,0.25,0.238420009613037
0.125,0.625,0.25,0.293219804763794
0.125,0.75,0.25,0.267658948898315
0.125,0.875,0.25,0.0996644496917725
0.125,1,0.25,0.0728719234466553
0.125,1.125,0.25,0.071702241897583
0.125,1.25,0.25,0.199937343597412
0.125,1.375,0.25,0.290548324584961
0.125,1.5,0.25,0.0710132122039795
0.125,1.625,0.25,0.0457465648651123
0.125,1.75,0.25,0.101974010467529
0.125,1.875,0.25,0.141595602035522
0.125,0,0.375,0.176752090454102
0.125,0.125,0.375,0.220748901367188
0.125,0.25,0.375,0.249063968658447
0.125,0.375,0.375,0.11283802986145
0.125,0.5,0.375,0.174386739730835
0.125,0.625,0.375,0.329273462295532
0.125,0.75,0.375,0.232802629470825
0.125,0.875,0.375,0.128573656082153
0.125,1,0.375,0.141441583633423
0.125,1.125,0.375,0.178424835205078
0.125,1.25,0.375,0.170183658599854
0.125,1.375,0.375,0.272818803787231
0.125,1.5,0.375,0.0903623104095459
0.125,1.625,0.375,0.119379997253418
0.125,1.75,0.375,0.13174843788147
0.125,1.875,0.375,0.107491016387939
0.125,0,0.5,0.242958545684814
0.125,0.125,0.5,0.169456720352173
0.125,0.25,0.5,0.198649883270264
0.125,0.375,0.5,0.187217235565186
0.125,0.5,0.5,0.0936071872711182
0.125,0.625,0.5,0.156219720840454
0.125,0.75,0.5,0.232271194458008
0.125,0.875,0.5,0.202357530593872
0.125,1,0.5,0.0839245319366455
0.125,1.125,0.5,0.0619931221008301
0.125,1.25,0.5,0.108068227767944
0.125,1.375,0.5,0.319958209991455
0.125,1.5,0.5,0.0762350559234619
0.125,1.625,0.5,0.131837606430054
0.125,1.75,0.5,0.135745525360107
0.125,1.875,0.5,0.228052377700806
0.125,0,0.625,0.234592199325562
0.125,0.125,0.625,0.251719236373901
0.125,0.25,0.625,0.116003513336182
0.125,0.375,0.625,0.203540086746216
0.125,0.5,0.625,0.162426233291626
0.125,0.625,0.625,0.108776569366455
0.125,0.75,0.625,0.159133672714233
0.125,0.875,0.625,0.107049465179443
0.125,1,0.625,0.185204029083252
0.125,1.125,0.625,0.133352518081665
0.125,1.25,0.625,0.398791790008545
0.125,1.375,0.625,0.317521333694458
0.125,1.5,0.625,0.0678770542144775
0.125,1.625,0.625,0.100500106811523
0.125,1.75,0.625,0.26018214225769
0.125,1.875,0.625,0.273203611373901
0.125,0,0.75,0.210835933685303
0.125,0.125,0.75,0.194816589355469
0.125,0.25,0.75,0.126689195632935
0.125,0.375,0.75,0.0950582027435303
0.125,0.5,0.75,0.193470239639282
0.125,0.625,0.75,0.145537614822388
0.125,0.75,0.75,0.210199356079102
0.125,0.875,0.75,0.162867784500122
0.125,1,0.75,0.265647888183594
0.125,1.125,0.75,0.300625085830688
0.125,1.25,0.75,0.277419567108154
0.125,1.375,0.75,0.0978648662567139
0.125,1.5,0.75,0.0813639163970947
0.125,1.625,0.75,0.0446248054504395
0.125,1.75,0.75,0.0465643405914307
0.125,1.875,0.75,0.0789334774017334
0.125,0,0.875,0.222473621368408
0.125,0.125,0.875,0.116463184356689
0.125,0.25,0.875,0.10181999206543
0.125,0.375,0.875,0.224992990493774
0.125,0.5,0.875,0.224531173706055
0.125,0.625,0.875,0.150305032730103
0.125,0.75,0.875,0.187548160552979
0.125,0.875,0.875,0.101556539535522
0.125,1,0.875,0.138390302658081
0.125,1.125,0.875,0.179612636566162
0.125,1.25,0.875,0.211035490036011
0.125,1.375,0.875,0.143527269363403
0.125,1.5,0.875,0.143090009689331
0.125,1.625,0.875,0.0753548145294189
0.125,1.75,0.875,0.0403335094451904
0.125,1.875,0.875,0.0624930858612061
0.125,0,1,0.234905242919922
0.125,0.125,1,0.145633459091187
0.125,0.25,1,0.191909551620483
0.125,0.375,1,0.192025661468506
0.125,0.5,1,0.204471349716187
0.125,0.625,1,0.260115146636963
0.125,0.75,1,0.247706890106201
0.125,0.875,1,0.178083181381226
0.125,1,1,0.275031089782715
0.125,1.125,1,0.267467021942139
0.125,1.25,1,0.213839530944824
0.125,1.375,1,0.0777828693389893
0.125,1.5,1,0.129261493682861
0.125,1.625,1,0.10965371131897
0.125,1.75,1,0.0977714061737061
