"L0","x","y","H0"
2,0,0,0.420485496520996
1,0,0,0.350614786148071
1,1,0,0.301122903823853
1,0,1,0.3177330493927
1,1,1,0.253041505813599
0.5,0,0,0.12071418762207
0.5,0.5,0,0.322648286819458
0.5,1,0,0.157938241958618
0.5,1.5,0,0.271669149398804
0.5,0,0.5,0.151415824890137
0.5,0.5,0.5,0.221525430679321
0.5,1,0.5,0.264724016189575
0.5,1.5,0.5,0.298945665359497
0.5,0,1,0.212891340255737
0.5,0.5,1,0.139814615249634
0.5,1,1,0.171303510665894
0.5,1.5,1,0.140010595321655
0.5,0,1.5,0.228333950042725
0.5,0.5,1.5,0.170390844345093
0.5,1,1.5,0.175662755966187
0.5,1.5,1.5,0.181539297103882
0.25,0,0,0.0993187427520752
0.25,0.25,0,0.0521376132965088
0.25,0.5,0,0.225354433059692
0.25,0.75,0,0.103116035461426
0.25,1,0,0.157938241958618
0.25,1.25,0,0.0870375633239746
0.25,1.5,0,0.0579714775085449
0.25,1.75,0,0.119718551635742
0.25,0,0.25,0.109550476074219
0.25,0.25,0.25,0.0934557914733887
0.25,0.5,0.25,0.16419506072998
0.25,0.75,0.25,0.102269649505615
0.25,1,0.25,0.0570557117462158
0.25,1.25,0.25,0.109823703765869
0.25,1.5,0.25,0.189468622207642
0.25,1.75,0.25,0.246840953826904
0.25,0,0.5,0.065814733505249
0.25,0.25,0.5,0.144659280776978
0.25,0.5,0.5,0.161028385162354
0.25,0.75,0.5,0.101524829864502
0.25,1,0.5,0.134468078613281
0.25,1.25,0.5,0.199547529220581
0.25,1.5,0.5,0.204926490783691
0.25,1.75,0.5,0.216939687728882
0.25,0,0.75,0.0819356441497803
0.25,0.25,0.75,0.0629785060882568
0.25,0.5,0.75,0.113839149475098
0.25,0.75,0.75,0.153137445449829
0.25,1,0.75,0.140320777893066
0.25,1.25,0.75,0.157564401626587
0.25,1.5,0.75,0.142908096313477
0.25,1.75,0.75,0.150564908981323
0.25,0,1,0.087111234664917
0.25,0.25,1,0.0578353404998779
0.25,0.5,1,0.0788235664367676
0.25,0.75,1,0.102509021759033
0.25,1,1,0.111488342285156
0.25,1.25,1,0.115274667739868
0.25,1.5,1,0.0815036296844482
0.25,1.75,1,0.0927581787109375
0.25,0,1.25,0.173582315444946
0.25,0.25,1.25,0.196061372756958
0.25,0.5,1.25,0.107101440429688
0.25,0.75,1.25,0.0875847339630127
0.25,1,1.25,0.156484127044678
0.25,1.25,1.25,0.123957872390747
0.25,1.5,1.25,0.0714771747589111
0.25,1.75,1.25,0.0560402870178223
0.25,0,1.5,0.146640777587891
0.25,0.25,1.5,0.225134611129761
0.25,0.5,1.5,0.118479490280151
0.25,0.75,1.5,0.104815483093262
0.25,1,1.5,0.17210578918457
0.25,1.25,1.5,0.116447448730469
0.25,1.5,1.5,0.181539297103882
0.25,1.75,1.5,0.0691940784454346
0.25,0,1.75,0.064396858215332
0.25,0.25,1.75,0.117157697677612
0.25,0.5,1.75,0.0920462608337402
0.25,0.75,1.75,0.129741907119751
0.25,1,1.75,0.0602800846099854
0.25,1.25,1.75,0.0731921195983887
0.25,1.5,1.75,0.0820136070251465
0.25,1.75,1.75,0.0642838478088379
0.125,0,0,0.0903410911560059
0.125,0.125,0,0.0348293781280518
0.125,0.25,0,0.030634880065918
0.125,0.375,0,0.0343163013458252
0.125,0.5,0,0.185209512710571
0.125,0.625,0,0.202826499938965
0.125,0.75,0,0.0882713794708252
0.125,0.875,0,0.0567123889923096
0.125,1,0,0.0599114894866943
0.125,1.125,0,0.113385438919067
0.125,1.25,0,0.0601656436920166
0.125,1.375,0,0.048447847366333
0.125,1.5,0,0.0389082431793213
0.125,1.625,0,0.0347139835357666
0.125,1.75,0,0.049729585647583
0.125,1.875,0,0.0359635353088379
0.125,0,0.125,0.0748302936553955
0.125,0.125,0.125,0.0410254001617432
0.125,0.25,0.125,0.0401499271392822
0.125,0.375,0.125,0.0221030712127686
0.125,0.5,0.125,0.0471839904785156
0.125,0.625,0.125,0.0751731395721436
0.125,0.75,0.125,0.0811235904693604
0.125,0.875,0.125,0.0631515979766846
0.125,1,0.125,0.0367989540100098
0.125,1.125,0.125,0.065162181854248
0.125,1.25,0.125,0.053816556930542
0.125,1.375,0.125,0.0569140911102295
0.125,1.5,0.125,0.0420105457305908
0.125,1.625,0.125,0.0414333343505859
0.125,1.75,0.125,0.0886178016662598
0.125,1.875,0.125,0.0766830444335938
0.125,0,0.25,0.0683643817901611
0.125,0.125,0.25,0.0383713245391846
0.125,0.25,0.25,0.0318882465362549
0.125,0.375,0.25,0.0429775714874268
0.125,0.5,0.25,0.131767272949219
0.125,0.625,0.25,0.0738406181335449
0.125,0.75,0.25,0.0771892070770264
0.125,0.875,0.25,0.0395395755767822
0.125,1,0.25,0.0446217060089111
0.125,1.125,0.25,0.0503242015838623
0.125,1.25,0.25,0.0541911125183105
0.125,1.375,0.25,0.0706977844238281
0.125,1.5,0.25,0.0608158111572266
0.125,1.625,0.25,0.060605525970459
0.125,1.75,0.25,0.173841714859009
0.125,1.875,0.25,0.222645044326782
0.125,0,0.375,0.100758790969849
0.125,0.125,0.375,0.0706632137298584
0.125,0.25,0.375,0.0742144584655762
0.125,0.375,0.375,0.0784740447998047
0.125,0.5,0.375,0.12154483795166
0.125,0.625,0.375,0.0756323337554932
0.125,0.75,0.375,0.0569174289703369
0.125,0.875,0.375,0.0495798587799072
0.125,1,0.375,0.0499546527862549
0.125,1.125,0.375,0.0342748165130615
0.125,1.25,0.375,0.0526118278503418
0.125,1.375,0.375,0.0752370357513428
0.125,1.5,0.375,0.149608612060547
0.125,1.625,0.375,0.168223857879639
0.125,1.75,0.375,0.131435871124268
0.125,1.875,0.375,0.223097562789917
0.125,0,0.5,0.0558090209960938
0.125,0.125,0.5,0.041999340057373
0.125,0.25,0.5,0.133391380310059
0.125,0.375,0.5,0.104315519332886
0.125,0.5,0.5,0.0947525501251221
0.125,0.625,0.5,0.0998885631561279
0.125,0.75,0.5,0.0303900241851807
0.125,0.875,0.5,0.0558891296386719
0.125,1,0.5,0.0530428886413574
0.125,1.125,0.5,0.0587785243988037
0.125,1.25,0.5,0.0875625610351562
0.125,1.375,0.5,0.122161865234375
0.125,1.5,0.5,0.119789361953735
0.125,1.625,0.5,0.160077571868896
0.125,1.75,0.5,0.14423680305481
0.125,1.875,0.5,0.109481334686279
0.125,0,0.625,0.065814733505249
0.125,0.125,0.625,0.0314507484436035
0.125,0.25,0.625,0.125629186630249
0.125,0.375,0.625,0.096083402633667
0.125,0.5,0.625,0.0789530277252197
0.125,0.625,0.625,0.0919568538665771
0.125,0.75,0.625,0.0514099597930908
0.125,0.875,0.625,0.0738306045532227
0.125,1,0.625,0.118582487106323
0.125,1.125,0.625,0.110261201858521
0.125,1.25,0.625,0.141656398773193
0.125,1.375,0.625,0.084829568862915
0.125,1.5,0.625,0.159911632537842
0.125,1.625,0.625,0.0709781646728516
0.125,1.75,0.625,0.0470788478851318
0.125,1.875,0.625,0.124056816101074
0.125,0,0.75,0.0409286022186279
0.125,0.125,0.75,0.0255255699157715
0.125,0.25,0.75,0.0486602783203125
