"L0","x","y","H0"
2,0,0,0.493748188018799
1,0,0,0.350580453872681
1,1,0,0.420197725296021
1,0,1,0.291283845901489
1,1,1,0.414449214935303
0.5,0,0,0.319107294082642
0.5,0.5,0,0.174585103988647
0.5,1,0,0.154785633087158
0.5,1.5,0,0.373867750167847
0.5,0,0.5,0.256423950195312
0.5,0.5,0.5,0.179849624633789
0.5,1,0.5,0.222508668899536
0.5,1.5,0.5,0.168308973312378
0.5,0,1,0.138213872909546
0.5,0.5,1,0.291283845901489
0.5,1,1,0.354788780212402
0.5,1.5,1,0.338432788848877
0.5,0,1.5,0.170767784118652
0.5,0.5,1.5,0.204808235168457
0.5,1,1.5,0.165398836135864
0.5,1.5,1.5,0.187415599822998
0.25,0,0,0.319107294082642
0.25,0.25,0,0.278402328491211
0.25,0.5,0,0.0532753467559814
0.25,0.75,0,0.0648601055145264
0.25,1,0,0.122918367385864
0.25,1.25,0,0.119404792785645
0.25,1.5,0,0.0643777847290039
0.25,1.75,0,0.327258348464966
0.25,0,0.25,0.130241394042969
0.25,0.25,0.25,0.262737035751343
0.25,0.5,0.25,0.150435447692871
0.25,0.75,0.25,0.150079011917114
0.25,1,0.25,0.0606353282928467
0.25,1.25,0.25,0.137421846389771
0.25,1.5,0.25,0.175014495849609
0.25,1.75,0.25,0.263836860656738
0.25,0,0.5,0.117515563964844
0.25,0.25,0.5,0.24061918258667
0.25,0.5,0.5,0.134268045425415
0.25,0.75,0.5,0.17374324798584
0.25,1,0.5,0.0463018417358398
0.25,1.25,0.5,0.0989198684692383
0.25,1.5,0.5,0.0916383266448975
0.25,1.75,0.5,0.0914759635925293
0.25,0,0.75,0.191560506820679
0.25,0.25,0.75,0.212362766265869
0.25,0.5,0.75,0.109481573104858
0.25,0.75,0.75,0.153902292251587
0.25,1,0.75,0.143059968948364
0.25,1.25,0.75,0.108168840408325
0.25,1.5,0.75,0.115048885345459
0.25,1.75,0.75,0.10481595993042
0.25,0,1,0.106666088104248
0.25,0.25,1,0.121844530105591
0.25,0.5,1,0.0799160003662109
0.25,0.75,1,0.235522747039795
0.25,1,1,0.274460554122925
0.25,1.25,1,0.209112405776978
0.25,1.5,1,0.211189985275269
0.25,1.75,1,0.214797735214233
0.25,0,1.25,0.110737323760986
0.25,0.25,1.25,0.13556432723999
0.25,0.5,1.25,0.0385818481445312
0.25,0.75,1.25,0.260183572769165
0.25,1,1.25,0.307539701461792
0.25,1.25,1.25,0.245544672012329
0.25,1.5,1.25,0.221490144729614
0.25,1.75,1.25,0.203769207000732
0.25,0,1.5,0.124800682067871
0.25,0.25,1.5,0.0834503173828125
0.25,0.5,1.5,0.110829830169678
0.25,0.75,1.5,0.0480852127075195
0.25,1,1.5,0.112768650054932
0.25,1.25,1.5,0.165398836135864
0.25,1.5,1.5,0.140427350997925
0.25,1.75,1.5,0.122251272201538
0.25,0,1.75,0.146951198577881
0.25,0.25,1.75,0.159595966339111
0.25,0.5,1.75,0.19312596321106
0.25,0.75,1.75,0.0792069435119629
0.25,1,1.75,0.104410648345947
0.25,1.25,1.75,0.117441177368164
0.25,1.5,1.75,0.171194314956665
0.25,1.75,1.75,0.115334033966064
0.125,0,0,0.0372354984283447
0.125,0.125,0,0.0506038665771484
0.125,0.25,0,0.0321040153503418
0.125,0.375,0,0.0426836013793945
0.125,0.5,0,0.0307343006134033
0.125,0.625,0,0.0251297950744629
0.125,0.75,0,0.032703161239624
0.125,0.875,0,0.0235409736633301
0.125,1,0,0.105178594589233
0.125,1.125,0,0.103665590286255
0.125,1.25,0,0.0963907241821289
0.125,1.375,0,0.0558979511260986
0.125,1.5,0,0.0391626358032227
0.125,1.625,0,0.0628066062927246
0.125,1.75,0,0.306420564651489
0.125,1.875,0,0.278429985046387
0.125,0,0.125,0.319107294082642
0.125,0.125,0.125,0.315115213394165
0.125,0.25,0.125,0.262671709060669
0.125,0.375,0.125,0.0372025966644287
0.125,0.5,0.125,0.0308904647827148
0.125,0.625,0.125,0.0436372756958008
0.125,0.75,0.125,0.0556972026824951
0.125,0.875,0.125,0.0490672588348389
0.125,1,0.125,0.0185160636901855
0.125,1.125,0.125,0.0514724254608154
0.125,1.25,0.125,0.0513679981231689
0.125,1.375,0.125,0.0472431182861328
0.125,1.5,0.125,0.0452051162719727
0.125,1.625,0.125,0.0555415153503418
0.125,1.75,0.125,0.0904297828674316
0.125,1.875,0.125,0.282813310623169
0.125,0,0.25,0.101779937744141
0.125,0.125,0.25,0.070683479309082
0.125,0.25,0.25,0.248123407363892
0.125,0.375,0.25,0.235334873199463
0.125,0.5,0.25,0.0428609848022461
0.125,0.625,0.25,0.035024881362915
0.125,0.75,0.25,0.0494189262390137
0.125,0.875,0.25,0.0439717769622803
0.125,1,0.25,0.051722526550293
0.125,1.125,0.25,0.0282661914825439
0.125,1.25,0.25,0.0380313396453857
0.125,1.375,0.25,0.125880479812622
0.125,1.5,0.25,0.123663187026978
0.125,1.625,0.25,0.105339050292969
0.125,1.75,0.25,0.0965585708618164
0.125,1.875,0.25,0.232727289199829
0.125,0,0.375,0.0726566314697266
0.125,0.125,0.375,0.0565159320831299
0.125,0.25,0.375,0.224357128143311
0.125,0.375,0.375,0.218140125274658
0.125,0.5,0.375,0.0455362796783447
0.125,0.625,0.375,0.147544384002686
0.125,0.75,0.375,0.148529529571533
0.125,0.875,0.375,0.0503709316253662
0.125,1,0.375,0.0465140342712402
0.125,1.125,0.375,0.0266656875610352
0.125,1.25,0.375,0.0371077060699463
0.125,1.375,0.375,0.136019468307495
0.125,1.5,0.375,0.157176733016968
0.125,1.625,0.375,0.116111516952515
