"L0","x","y","H0"
2,0,0,0.749813318252563
1,0,0,0.579508304595947
1,1,0,0.591604471206665
1,0,1,0.415986299514771
1,1,1,0.657630443572998
0.5,0,0,0.484072685241699
0.5,0.5,0,0.559968709945679
0.5,1,0,0.591604471206665
0.5,1.5,0,0.574120283126831
0.5,0,0.5,0.371674060821533
0.5,0.5,0.5,0.230716705322266
0.5,1,0.5,0.287011861801147
0.5,1.5,0.5,0.324074983596802
0.5,0,1,0.384268283843994
0.5,0.5,1,0.238386154174805
0.5,1,1,0.180293798446655
0.5,1.5,1,0.327337741851807
0.5,0,1.5,0.259945631027222
0.5,0.5,1.5,0.350893497467041
0.5,1,1.5,0.527249336242676
0.5,1.5,1.5,0.460068941116333
0.25,0,0,0.484072685241699
0.25,0.25,0,0.466220140457153
0.25,0.5,0,0.335351467132568
0.25,0.75,0,0.374772548675537
0.25,1,0,0.360945701599121
0.25,1.25,0,0.309205770492554
0.25,1.5,0,0.315850019454956
0.25,1.75,0,0.385870933532715
0.25,0,0.25,0.162150621414185
0.25,0.25,0.25,0.132225513458252
0.25,0.5,0.25,0.326495409011841
0.25,0.75,0.25,0.282008409500122
0.25,1,0.25,0.333319425582886
0.25,1.25,0.25,0.3691086769104
0.25,1.5,0.25,0.234328031539917
0.25,1.75,0.25,0.29173469543457
0.25,0,0.5,0.208490371704102
0.25,0.25,0.5,0.142223119735718
0.25,0.5,0.5,0.16184139251709
0.25,0.75,0.5,0.230716705322266
0.25,1,0.5,0.202302932739258
0.25,1.25,0.5,0.280660629272461
0.25,1.5,0.5,0.296759128570557
0.25,1.75,0.5,0.14735746383667
0.25,0,0.75,0.3348548412323
0.25,0.25,0.75,0.215255737304688
0.25,0.5,0.75,0.142993688583374
0.25,0.75,0.75,0.0813724994659424
0.25,1,0.75,0.235920667648315
0.25,1.25,0.75,0.219748020172119
0.25,1.5,0.75,0.173121690750122
0.25,1.75,0.75,0.14251971244812
0.25,0,1,0.372446060180664
0.25,0.25,1,0.186797380447388
0.25,0.5,1,0.178504228591919
0.25,0.75,1,0.160253524780273
0.25,1,1,0.0691564083099365
0.25,1.25,1,0.131869316101074
0.25,1.5,1,0.139936685562134
0.25,1.75,1,0.251607179641724
0.25,0,1.25,0.136566400527954
0.25,0.25,1.25,0.270883083343506
0.25,0.5,1.25,0.209882497787476
0.25,0.75,1.25,0.182612419128418
0.25,1,1.25,0.0827345848083496
0.25,1.25,1.25,0.145266056060791
0.25,1.5,1.25,0.265292406082153
0.25,1.75,1.25,0.324263572692871
0.25,0,1.5,0.135318756103516
0.25,0.25,1.5,0.257518529891968
0.25,0.5,1.5,0.191282987594604
0.25,0.75,1.5,0.322077989578247
0.25,1,1.5,0.31507396697998
0.25,1.25,1.5,0.27958345413208
0.25,1.5,1.5,0.312779903411865
0.25,1.75,1.5,0.335241317749023
0.25,0,1.75,0.171072483062744
0.25,0.25,1.75,0.122419834136963
0.25,0.5,1.75,0.238830327987671
0.25,0.75,1.75,0.240552663803101
0.25,1,1.75,0.145325422286987
0.25,1.25,1.75,0.340453624725342
0.25,1.5,1.75,0.287360429763794
0.25,1.75,1.75,0.227661609649658
0.125,0,0,0.249358415603638
0.125,0.125,0,0.34276270866394
0.125,0.25,0,0.307936668395996
0.125,0.375,0,0.162367582321167
0.125,0.5,0,0.11358642578125
0.125,0.625,0,0.0733575820922852
0.125,0.75,0,0.213801622390747
0.125,0.875,0,0.250199556350708
0.125,1,0,0.251104354858398
0.125,1.125,0,0.208135604858398
0.125,1.25,0,0.0914390087127686
0.125,1.375,0,0.148903369903564
0.125,1.5,0,0.254444122314453
0.125,1.625,0,0.249399662017822
0.125,1.75,0,0.227638244628906
0.125,1.875,0,0.202466726303101
0.125,0,0.125,0.436808586120605
0.125,0.125,0.125,0.238728046417236
0.125,0.25,0.125,0.410781383514404
0.125,0.375,0.125,0.37415075302124
0.125,0.5,0.125,0.330346584320068
0.125,0.625,0.125,0.207511425018311
0.125,0.75,0.125,0.353133201599121
0.125,0.875,0.125,0.356062412261963
0.125,1,0.125,0.134024381637573
0.125,1.125,0.125,0.0962750911712646
0.125,1.25,0.125,0.0432882308959961
0.125,1.375,0.125,0.242172956466675
0.125,1.5,0.125,0.145451545715332
0.125,1.625,0.125,0.04659104347229
0.125,1.75,0.125,0.232342720031738
0.125,1.875,0.125,0.224396467208862
0.125,0,0.25,0.0904932022094727
0.125,0.125,0.25,0.0697214603424072
0.125,0.25,0.25,0.132225513458252
0.125,0.375,0.25,0.0703575611114502
0.125,0.5,0.25,0.318291902542114
0.125,0.625,0.25,0.275291681289673
0.125,0.75,0.25,0.106862783432007
0.125,0.875,0.25,0.074655294418335
0.125,1,0.25,0.284486055374146
0.125,1.125,0.25,0.309815883636475
0.125,1.25,0.25,0.136692047119141
0.125,1.375,0.25,0.33331036567688
0.125,1.5,0.25,0.179523468017578
0.125,1.625,0.25,0.114458560943604
0.125,1.75,0.25,0.159618377685547
0.125,1.875,0.25,0.218488454818726
0.125,0,0.375,0.161041021347046
0.125,0.125,0.375,0.0810251235961914
0.125,0.25,0.375,0.0748138427734375
0.125,0.375,0.375,0.0658886432647705
0.125,0.5,0.375,0.0973219871520996
0.125,0.625,0.375,0.0709187984466553
0.125,0.75,0.375,0.0712456703186035
0.125,0.875,0.375,0.218260288238525
0.125,1,0.375,0.214557409286499
0.125,1.125,0.375,0.227898120880127
0.125,1.25,0.375,0.246177196502686
0.125,1.375,0.375,0.267686605453491
0.125,1.5,0.375,0.22368335723877
0.125,1.625,0.375,0.145080089569092
0.125,1.75,0.375,0.0448784828186035
0.125,1.875,0.375,0.0928821563720703
0.125,0,0.5,0.204823017120361
0.125,0.125,0.5,0.123090267181396
0.125,0.25,0.5,0.0947065353393555
0.125,0.375,0.5,0.13185977935791
0.125,0.5,0.5,0.118792057037354
0.125,0.625,0.5,0.157063007354736
0.125,0.75,0.5,0.0704402923583984
0.125,0.875,0.5,0.172945499420166
0.125,1,0.5,0.046541690826416
0.125,1.125,0.5,0.0722928047180176
0.125,1.25,0.5,0.250822305679321
0.125,1.375,0.5,0.243149995803833
0.125,1.5,0.5,0.232475519180298
0.125,1.625,0.5,0.081695556640625
0.125,1.75,0.5,0.0536375045776367
0.125,1.875,0.5,0.0881469249725342
0.125,0,0.625,0.0731649398803711
0.125,0.125,0.625,0.0876977443695068
0.125,0.25,0.625,0.0788884162902832
0.125,0.375,0.625,0.0893087387084961
0.125,0.5,0.625,0.120203971862793
0.125,0.625,0.625,0.12789511680603
0.125,0.75,0.625,0.0337774753570557
0.125,0.875,0.625,0.179381608963013
0.125,1,0.625,0.150796175003052
0.125,1.125,0.625,0.0501744747161865
0.125,1.25,0.625,0.261971235275269
0.125,1.375,0.625,0.0871016979217529
0.125,1.5,0.625,0.113706827163696
0.125,1.625,0.625,0.130863428115845
0.125,1.75,0.625,0.130801200866699
0.125,1.875,0.625,0.128130435943604
0.125,0,0.75,0.121710300445557
0.125,0.125,0.75,0.0698602199554443
0.125,0.25,0.75,0.0966403484344482
0.125,0.375,0.75,0.0468060970306396
0.125,0.5,0.75,0.0984945297241211
0.125,0.625,0.75,0.111136913299561
0.125,0.75,0.75,0.043306827545166
0.125,0.875,0.75,0.0491030216217041
0.125,1,0.75,0.170853853225708
