"L0","x","y","H0"
2,0,0,0.507805824279785
1,0,0,0.32393741607666
1,1,0,0.35580849647522
1,0,1,0.28095531463623
1,1,1,0.31825590133667
0.5,0,0,0.292527437210083
0.5,0.5,0,0.227325677871704
0.5,1,0,0.342157125473022
0.5,1.5,0,0.16613507270813
0.5,0,0.5,0.287153244018555
0.5,0.5,0.5,0.254134178161621
0.5,1,0.5,0.30930495262146
0.5,1.5,0.5,0.147087812423706
0.5,0,1,0.255175113677979
0.5,0.5,1,0.271151781082153
0.5,1,1,0.241372108459473
0.5,1.5,1,0.15347695350647
0.5,0,1.5,0.227282762527466
0.5,0.5,1.5,0.201323270797729
0.5,1,1.5,0.261074781417847
0.5,1.5,1.5,0.221887826919556
0.25,0,0,0.18441915512085
0.25,0.25,0,0.180506229400635
0.25,0.5,0,0.221210718154907
0.25,0.75,0,0.214057445526123
0.25,1,0,0.151533842086792
0.25,1.25,0,0.236583471298218
0.25,1.5,0,0.113874435424805
0.25,1.75,0,0.0955500602722168
0.25,0,0.25,0.200651884078979
0.25,0.25,0.25,0.134370803833008
0.25,0.5,0.25,0.194191455841064
0.25,0.75,0.25,0.176326990127563
0.25,1,0.25,0.179983377456665
0.25,1.25,0.25,0.206671953201294
0.25,1.5,0.25,0.144483327865601
0.25,1.75,0.25,0.103950977325439
0.25,0,0.5,0.25684928894043
0.25,0.25,0.5,0.177232503890991
0.25,0.5,0.5,0.194348096847534
0.25,0.75,0.5,0.230569362640381
0.25,1,0.5,0.201900959014893
0.25,1.25,0.5,0.193556308746338
0.25,1.5,0.5,0.134646415710449
0.25,1.75,0.5,0.0672008991241455
0.25,0,0.75,0.201760768890381
0.25,0.25,0.75,0.219929695129395
0.25,0.5,0.75,0.161901950836182
0.25,0.75,0.75,0.228526592254639
0.25,1,0.75,0.20233678817749
0.25,1.25,0.75,0.238508462905884
0.25,1.5,0.75,0.0972387790679932
0.25,1.75,0.75,0.0898163318634033
0.25,0,1,0.197777986526489
0.25,0.25,1,0.205509424209595
0.25,0.5,1,0.219388246536255
0.25,0.75,1,0.271151781082153
0.25,1,1,0.131955146789551
0.25,1.25,1,0.217507600784302
0.25,1.5,1,0.093989372253418
0.25,1.75,1,0.0837910175323486
0.25,0,1.25,0.242262363433838
0.25,0.25,1.25,0.18495512008667
0.25,0.5,1.25,0.161018133163452
0.25,0.75,1.25,0.127589702606201
0.25,1,1.25,0.178616523742676
0.25,1.25,1.25,0.140501499176025
0.25,1.5,1.25,0.101063251495361
0.25,1.75,1.25,0.131421566009521
0.25,0,1.5,0.200467348098755
0.25,0.25,1.5,0.217905521392822
0.25,0.5,1.5,0.167231798171997
0.25,0.75,1.5,0.136998414993286
0.25,1,1.5,0.197790384292603
0.25,1.25,1.5,0.201342344284058
0.25,1.5,1.5,0.170225620269775
0.25,1.75,1.5,0.166204214096069
0.25,0,1.75,0.129528999328613
