"L0","x","y","H0"
2,0,0,0.697068214416504
1,0,0,0.583832263946533
1,1,0,0.413835763931274
1,0,1,0.434633493423462
1,1,1,0.418965578079224
0.5,0,0,0.437000751495361
0.5,0.5,0,0.344866514205933
0.5,1,0,0.148583650588989
0.5,1.5,0,0.257836103439331
0.5,0,0.5,0.170874118804932
0.5,0.5,0.5,0.307505130767822
0.5,1,0.5,0.233535051345825
0.5,1.5,0.5,0.370275735855103
0.5,0,1,0.206613540649414
0.5,0.5,1,0.19798731803894
0.5,1,1,0.17019248008728
0.5,1.5,1,0.395191192626953
0.5,0,1.5,0.282325267791748
0.5,0.5,1.5,0.248784780502319
0.5,1,1.5,0.177464723587036
0.5,1.5,1.5,0.371250629425049
0.25,0,0,0.403979063034058
0.25,0.25,0,0.326478481292725
0.25,0.5,0,0.272266149520874
0.25,0.75,0,0.147346496582031
0.25,1,0,0.115056991577148
0.25,1.25,0,0.122359275817871
0.25,1.5,0,0.124459028244019
0.25,1.75,0,0.177633762359619
0.25,0,0.25,0.271707773208618
0.25,0.25,0.25,0.120860815048218
0.25,0.5,0.25,0.181761741638184
0.25,0.75,0.25,0.118300676345825
0.25,1,0.25,0.0481092929840088
0.25,1.25,0.25,0.107753753662109
0.25,1.5,0.25,0.0905258655548096
0.25,1.75,0.25,0.195757150650024
0.25,0,0.5,0.108451128005981
0.25,0.25,0.5,0.164779901504517
0.25,0.5,0.5,0.238163471221924
0.25,0.75,0.5,0.298933029174805
0.25,1,0.5,0.15191912651062
0.25,1.25,0.5,0.214317798614502
0.25,1.5,0.5,0.327643156051636
0.25,1.75,0.5,0.283000469207764
0.25,0,0.75,0.140952110290527
0.25,0.25,0.75,0.108148097991943
0.25,0.5,0.75,0.209383010864258
0.25,0.75,0.75,0.184168815612793
0.25,1,0.75,0.0616261959075928
0.25,1.25,0.75,0.140220880508423
0.25,1.5,0.75,0.241916179656982
0.25,1.75,0.75,0.269437074661255
0.25,0,1,0.0901341438293457
0.25,0.25,1,0.0567917823791504
0.25,0.5,1,0.146759033203125
0.25,0.75,1,0.150727272033691
0.25,1,1,0.0698390007019043
0.25,1.25,1,0.0975785255432129
0.25,1.5,1,0.199450731277466
0.25,1.75,1,0.290075540542603
0.25,0,1.25,0.142321586608887
0.25,0.25,1.25,0.0568373203277588
0.25,0.5,1.25,0.133236646652222
0.25,0.75,1.25,0.0716278553009033
0.25,1,1.25,0.105684995651245
0.25,1.25,1.25,0.140307426452637
0.25,1.5,1.25,0.347806453704834
0.25,1.75,1.25,0.292814016342163
0.25,0,1.5,0.183171510696411
0.25,0.25,1.5,0.116149425506592
0.25,0.5,1.5,0.176281213760376
0.25,0.75,1.5,0.106878280639648
0.25,1,1.5,0.122147560119629
0.25,1.25,1.5,0.107388019561768
0.25,1.5,1.5,0.3405442237854
0.25,1.75,1.5,0.168936491012573
0.25,0,1.75,0.234850883483887
0.25,0.25,1.75,0.145613193511963
0.25,0.5,1.75,0.176456451416016
0.25,0.75,1.75,0.131086349487305
0.25,1,1.75,0.0825402736663818
0.25,1.25,1.75,0.157591581344604
0.25,1.5,1.75,0.352319955825806
0.25,1.75,1.75,0.26474666595459
0.125,0,0,0.0731961727142334
0.125,0.125,0,0.187138319015503
0.125,0.25,0,0.117213726043701
0.125,0.375,0,0.175780296325684
0.125,0.5,0,0.200845956802368
0.125,0.625,0,0.204976797103882
0.125,0.75,0,0.0748710632324219
0.125,0.875,0,0.136247158050537
0.125,1,0,0.0917770862579346
0.125,1.125,0,0.0647785663604736
0.125,1.25,0,0.111993312835693
0.125,1.375,0,0.0673744678497314
0.125,1.5,0,0.0476622581481934
0.125,1.625,0,0.0950620174407959
0.125,1.75,0,0.12122631072998
0.125,1.875,0,0.167312860488892
0.125,0,0.125,0.328860759735107
0.125,0.125,0.125,0.389883995056152
0.125,0.25,0.125,0.272289276123047
0.125,0.375,0.125,0.302699089050293
0.125,0.5,0.125,0.113209962844849
0.125,0.625,0.125,0.0397272109985352
0.125,0.75,0.125,0.0368645191192627
0.125,0.875,0.125,0.0503005981445312
0.125,1,0.125,0.0309998989105225
0.125,1.125,0.125,0.0546140670776367
0.125,1.25,0.125,0.0586271286010742
0.125,1.375,0.125,0.0680806636810303
0.125,1.5,0.125,0.0643634796142578
0.125,1.625,0.125,0.0415656566619873
0.125,1.75,0.125,0.0390691757202148
0.125,1.875,0.125,0.0722818374633789
0.125,0,0.25,0.233389854431152
0.125,0.125,0.25,0.239314079284668
0.125,0.25,0.25,0.0536487102508545
0.125,0.375,0.25,0.0419301986694336
0.125,0.5,0.25,0.0575931072235107
0.125,0.625,0.25,0.0489928722381592
0.125,0.75,0.25,0.0593302249908447
0.125,0.875,0.25,0.0676085948944092
0.125,1,0.25,0.0455319881439209
0.125,1.125,0.25,0.0322239398956299
0.125,1.25,0.25,0.0781688690185547
0.125,1.375,0.25,0.0787434577941895
0.125,1.5,0.25,0.0756728649139404
0.125,1.625,0.25,0.0612466335296631
0.125,1.75,0.25,0.0656952857971191
0.125,1.875,0.25,0.0457284450531006
0.125,0,0.375,0.142893552780151
0.125,0.125,0.375,0.078974723815918
0.125,0.25,0.375,0.11470365524292
0.125,0.375,0.375,0.0890214443206787
0.125,0.5,0.375,0.148534297943115
0.125,0.625,0.375,0.149482727050781
0.125,0.75,0.375,0.0642194747924805
0.125,0.875,0.375,0.0494508743286133
0.125,1,0.375,0.0315990447998047
0.125,1.125,0.375,0.0258095264434814
0.125,1.25,0.375,0.0534904003143311
0.125,1.375,0.375,0.0818333625793457
0.125,1.5,0.375,0.0372297763824463
0.125,1.625,0.375,0.0404107570648193
0.125,1.75,0.375,0.119362354278564
0.125,1.875,0.375,0.147513866424561
0.125,0,0.5,0.0241665840148926
0.125,0.125,0.5,0.0893993377685547
0.125,0.25,0.5,0.079850435256958
0.125,0.375,0.5,0.113103866577148
0.125,0.5,0.5,0.190601825714111
0.125,0.625,0.5,0.238163471221924
0.125,0.75,0.5,0.261171340942383
