"L0","x","y","H0"
2,0,0,0.626126527786255
1,0,0,0.315499067306519
1,1,0,0.56288743019104
1,0,1,0.525629281997681
1,1,1,0.56261157989502
0.5,0,0,0.158144474029541
0.5,0.5,0,0.268577814102173
0.5,1,0,0.498225212097168
0.5,1.5,0,0.50306248664856
0.5,0,0.5,0.291703939437866
0.5,0.5,0.5,0.161250352859497
0.5,1,0.5,0.358868837356567
0.5,1.5,0.5,0.479689359664917
0.5,0,1,0.413463830947876
0.5,0.5,1,0.495780944824219
0.5,1,1,0.509583473205566
0.5,1.5,1,0.469184637069702
0.5,0,1.5,0.287910938262939
0.5,0.5,1.5,0.525629281997681
0.5,1,1.5,0.541518211364746
0.5,1.5,1.5,0.340140581130981
0.25,0,0,0.158144474029541
0.25,0.25,0,0.0968587398529053
0.25,0.5,0,0.107865571975708
0.25,0.75,0,0.190405130386353
0.25,1,0,0.206437826156616
0.25,1.25,0,0.321732759475708
0.25,1.5,0,0.30353569984436
0.25,1.75,0,0.147745609283447
0.25,0,0.25,0.0789995193481445
0.25,0.25,0.25,0.103506326675415
0.25,0.5,0.25,0.19698429107666
0.25,0.75,0.25,0.231792449951172
0.25,1,0.25,0.257224082946777
0.25,1.25,0.25,0.316658496856689
0.25,1.5,0.25,0.432022571563721
0.25,1.75,0.25,0.366017818450928
0.25,0,0.5,0.14505410194397
0.25,0.25,0.5,0.111931324005127
0.25,0.5,0.5,0.101197957992554
0.25,0.75,0.5,0.0897510051727295
0.25,1,0.5,0.304078102111816
0.25,1.25,0.5,0.175213813781738
0.25,1.5,0.5,0.255112171173096
0.25,1.75,0.5,0.446085453033447
0.25,0,0.75,0.197199106216431
0.25,0.25,0.75,0.209069967269897
0.25,0.5,0.75,0.109578609466553
0.25,0.75,0.75,0.120714902877808
0.25,1,0.75,0.317770004272461
0.25,1.25,0.75,0.120306491851807
0.25,1.5,0.75,0.206376075744629
0.25,1.75,0.75,0.196412801742554
0.25,0,1,0.291723966598511
0.25,0.25,1,0.273154020309448
0.25,0.5,1,0.125059604644775
0.25,0.75,1,0.153955936431885
0.25,1,1,0.300221920013428
0.25,1.25,1,0.159786701202393
0.25,1.5,1,0.211712598800659
0.25,1.75,1,0.244277238845825
0.25,0,1.25,0.394579648971558
0.25,0.25,1.25,0.229633331298828
0.25,0.5,1.25,0.472941398620605
