"L0","x","y","H0"
2,0,0,0.737301111221313
1,0,0,0.242372274398804
1,1,0,0.259393692016602
1,0,1,0.671430826187134
1,1,1,0.686773061752319
0.5,0,0,0.169191598892212
0.5,0.5,0,0.104292631149292
0.5,1,0,0.183395385742188
0.5,1.5,0,0.131763696670532
0.5,0,0.5,0.228545427322388
0.5,0.5,0.5,0.198445796966553
0.5,1,0.5,0.158421039581299
0.5,1.5,0.5,0.210144758224487
0.5,0,1,0.0981178283691406
0.5,0.5,1,0.188027143478394
0.5,1,1,0.325573682785034
0.5,1.5,1,0.165755987167358
0.5,0,1.5,0.188723087310791
0.5,0.5,1.5,0.646794319152832
0.5,1,1.5,0.67887806892395
0.5,1.5,1.5,0.120446443557739
0.25,0,0,0.106367111206055
0.25,0.25,0,0.0972609519958496
0.25,0.5,0,0.0650553703308105
0.25,0.75,0,0.0723094940185547
0.25,1,0,0.109935522079468
0.25,1.25,0,0.106034755706787
0.25,1.5,0,0.0708367824554443
0.25,1.75,0,0.0869078636169434
0.25,0,0.25,0.151389837265015
0.25,0.25,0.25,0.101874113082886
0.25,0.5,0.25,0.0684778690338135
0.25,0.75,0.25,0.0447282791137695
0.25,1,0.25,0.122378349304199
0.25,1.25,0.25,0.106589794158936
0.25,1.5,0.25,0.129257202148438
0.25,1.75,0.25,0.129775524139404
0.25,0,0.5,0.176006078720093
0.25,0.25,0.5,0.153892278671265
0.25,0.5,0.5,0.19335150718689
0.25,0.75,0.5,0.0550868511199951
0.25,1,0.5,0.0896320343017578
0.25,1.25,0.5,0.0817031860351562
0.25,1.5,0.5,0.149861097335815
0.25,1.75,0.5,0.208375215530396
0.25,0,0.75,0.126046180725098
0.25,0.25,0.75,0.20070219039917
0.25,0.5,0.75,0.195484638214111
0.25,0.75,0.75,0.073455810546875
0.25,1,0.75,0.131814956665039
0.25,1.25,0.75,0.147492408752441
0.25,1.5,0.75,0.150491952896118
0.25,1.75,0.75,0.192262887954712
0.25,0,1,0.0703799724578857
0.25,0.25,1,0.0853006839752197
0.25,0.5,1,0.0722873210906982
0.25,0.75,1,0.115025043487549
0.25,1,1,0.151385307312012
0.25,1.25,1,0.213845252990723
0.25,1.5,1,0.150109529495239
0.25,1.75,1,0.149628639221191
0.25,0,1.25,0.0466330051422119
0.25,0.25,1.25,0.0445647239685059
0.25,0.5,1.25,0.179298162460327
0.25,0.75,1.25,0.175253868103027
0.25,1,1.25,0.212541818618774
0.25,1.25,1.25,0.320441246032715
0.25,1.5,1.25,0.106476545333862
0.25,1.75,1.25,0.110291004180908
0.25,0,1.5,0.0885074138641357
0.25,0.25,1.5,0.105176687240601
0.25,0.5,1.5,0.195467948913574
