"L0","x","y","H0"
2,0,0,1.76509833335876
1,0,0,1.02984380722046
1,1,0,1.36309003829956
1,0,1,1.4812023639679
1,1,1,1.39699864387512
0.5,0,0,0.324934005737305
0.5,0.5,0,1.02963590621948
0.5,1,0,0.966057538986206
0.5,1.5,0,1.33221840858459
0.5,0,0.5,0.632919311523438
0.5,0.5,0.5,1.0010142326355
0.5,1,0.5,1.12123346328735
0.5,1.5,0.5,1.20882892608643
0.5,0,1,1.43964695930481
0.5,0.5,1,0.945978403091431
0.5,1,1,1.26117396354675
0.5,1.5,1,1.24251747131348
0.5,0,1.5,0.832173109054565
0.5,0.5,1.5,1.17637372016907
0.5,1,1.5,0.615020275115967
0.5,1.5,1.5,0.679606676101685
0.25,0,0,0.225135087966919
0.25,0.25,0,0.298044919967651
0.25,0.5,0,0.193275213241577
0.25,0.75,0,0.905648469924927
0.25,1,0,0.870961666107178
0.25,1.25,0,0.917147159576416
0.25,1.5,0,0.885337352752686
0.25,1.75,0,0.826887130737305
0.25,0,0.25,0.184426784515381
0.25,0.25,0.25,0.284694194793701
0.25,0.5,0.25,0.13947057723999
0.25,0.75,0.25,0.81807804107666
0.25,1,0.25,0.468621492385864
0.25,1.25,0.25,0.178076267242432
0.25,1.5,0.25,0.982202291488647
0.25,1.75,0.25,0.897757530212402
0.25,0,0.5,0.382674694061279
0.25,0.25,0.5,0.470727682113647
0.25,0.5,0.5,0.186094522476196
0.25,0.75,0.5,0.926012516021729
0.25,1,0.5,0.802216768264771
0.25,1.25,0.5,0.456743240356445
0.25,1.5,0.5,0.207124471664429
0.25,1.75,0.5,0.183316230773926
0.25,0,0.75,0.29459810256958
0.25,0.25,0.75,0.632919311523438
0.25,0.5,0.75,0.850408792495728
0.25,0.75,0.75,0.931684255599976
0.25,1,0.75,0.708346605300903
0.25,1.25,0.75,1.03539490699768
0.25,1.5,0.75,1.16135621070862
0.25,1.75,0.75,0.962520122528076
0.25,0,1,0.346136569976807
0.25,0.25,1,0.472511053085327
0.25,0.5,1,0.374607801437378
0.25,0.75,1,0.317390203475952
0.25,1,1,0.453353404998779
0.25,1.25,1,1.15503811836243
0.25,1.5,1,1.08333945274353
0.25,1.75,1,0.656585931777954
0.25,0,1.25,1.40061187744141
0.25,0.25,1.25,1.08681559562683
0.25,0.5,1.25,0.678481817245483
0.25,0.75,1.25,0.433514833450317
0.25,1,1.25,0.267668724060059
0.25,1.25,1.25,0.929165363311768
0.25,1.5,1.25,1.19501805305481
0.25,1.75,1.25,1.10117030143738
0.25,0,1.5,0.701996088027954
0.25,0.25,1.5,0.171482563018799
0.25,0.5,1.5,1.12383079528809
0.25,0.75,1.5,0.618089914321899
0.25,1,1.5,0.492908954620361
0.25,1.25,1.5,0.211230516433716
0.25,1.5,1.5,0.256418228149414
0.25,1.75,1.5,0.610188245773315
0.25,0,1.75,0.39290189743042
0.25,0.25,1.75,0.832173109054565
0.25,0.5,1.75,1.17637372016907
0.25,0.75,1.75,0.869792222976685
0.25,1,1.75,0.317233324050903
0.25,1.25,1.75,0.308041572570801
0.25,1.5,1.75,0.188265562057495
0.25,1.75,1.75,0.238291263580322
0.125,0,0,0.0875253677368164
0.125,0.125,0,0.0750067234039307
0.125,0.25,0,0.136971950531006
0.125,0.375,0,0.105551242828369
0.125,0.5,0,0.113932847976685
0.125,0.625,0,0.148926496505737
0.125,0.75,0,0.216338157653809
0.125,0.875,0,0.524320840835571
0.125,1,0,0.589233875274658
0.125,1.125,0,0.677151441574097
0.125,1.25,0,0.23637843132019
0.125,1.375,0,0.776354312896729
0.125,1.5,0,0.758492708206177
0.125,1.625,0,0.700487375259399
0.125,1.75,0,0.185214281082153
0.125,1.875,0,0.389923572540283
0.125,0,0.125,0.215894460678101
0.125,0.125,0.125,0.215153217315674
0.125,0.25,0.125,0.241292953491211
0.125,0.375,0.125,0.200391530990601
0.125,0.5,0.125,0.158121585845947
0.125,0.625,0.125,0.111768484115601
0.125,0.75,0.125,0.471461057662964
0.125,0.875,0.125,0.73332405090332
0.125,1,0.125,0.693012952804565
0.125,1.125,0.125,0.346065044403076
0.125,1.25,0.125,0.16034984588623
0.125,1.375,0.125,0.176594018936157
0.125,1.5,0.125,0.163638830184937
0.125,1.625,0.125,0.774542570114136
0.125,1.75,0.125,0.504779100418091
0.125,1.875,0.125,0.228012084960938
0.125,0,0.25,0.169059276580811
0.125,0.125,0.25,0.184426784515381
0.125,0.25,0.25,0.160486459732056
0.125,0.375,0.25,0.123013257980347
0.125,0.5,0.25,0.134683847427368
0.125,0.625,0.25,0.0862467288970947
0.125,0.75,0.25,0.483641386032104
0.125,0.875,0.25,0.28669810295105
0.125,1,0.25,0.391504049301147
0.125,1.125,0.25,0.170679569244385
0.125,1.25,0.25,0.0551166534423828
0.125,1.375,0.25,0.0671114921569824
0.125,1.5,0.25,0.176842927932739
0.125,1.625,0.25,0.890604972839355
0.125,1.75,0.25,0.838809728622437
0.125,1.875,0.25,0.643887996673584
0.125,0,0.375,0.142720460891724
0.125,0.125,0.375,0.0959703922271729
0.125,0.25,0.375,0.241176128387451
0.125,0.375,0.375,0.0592715740203857
0.125,0.5,0.375,0.0802602767944336
0.125,0.625,0.375,0.0666975975036621
0.125,0.75,0.375,0.617582082748413
0.125,0.875,0.375,0.347105026245117
0.125,1,0.375,0.324973344802856
0.125,1.125,0.375,0.2151038646698
0.125,1.25,0.375,0.166075944900513
0.125,1.375,0.375,0.0714781284332275
0.125,1.5,0.375,0.0897684097290039
0.125,1.625,0.375,0.153334856033325
0.125,1.75,0.375,0.242398023605347
0.125,1.875,0.375,0.341990947723389
0.125,0,0.5,0.0405316352844238
0.125,0.125,0.5,0.0575189590454102
0.125,0.25,0.5,0.194430828094482
0.125,0.375,0.5,0.261213541030884
0.125,0.5,0.5,0.102236270904541
0.125,0.625,0.5,0.112011909484863
0.125,0.75,0.5,0.738654375076294
0.125,0.875,0.5,0.674333095550537
0.125,1,0.5,0.189202785491943
0.125,1.125,0.5,0.30322790145874
0.125,1.25,0.5,0.448356151580811
0.125,1.375,0.5,0.0529294013977051
0.125,1.5,0.5,0.0339159965515137
0.125,1.625,0.5,0.149701595306396
0.125,1.75,0.5,0.0891056060791016
0.125,1.875,0.5,0.12250018119812
0.125,0,0.625,0.221898794174194
0.125,0.125,0.625,0.380106210708618
0.125,0.25,0.625,0.469327688217163
0.125,0.375,0.625,0.416563034057617
0.125,0.5,0.625,0.135926723480225
0.125,0.625,0.625,0.0900120735168457
0.125,0.75,0.625,0.285189628601074
0.125,0.875,0.625,0.801196813583374
