"L0","x","y","H0"
2,0,0,0.390673875808716
1,0,0,0.388602018356323
1,1,0,0.300721883773804
1,0,1,0.167533397674561
1,1,1,0.186277389526367
0.5,0,0,0.242646455764771
0.5,0.5,0,0.287561655044556
0.5,1,0,0.266436100006104
0.5,1.5,0,0.287418127059937
0.5,0,0.5,0.388602018356323
0.5,0.5,0.5,0.302938938140869
0.5,1,0.5,0.295397996902466
0.5,1.5,0.5,0.300523042678833
0.5,0,1,0.140888690948486
0.5,0.5,1,0.134010553359985
0.5,1,1,0.186232328414917
0.5,1.5,1,0.174544334411621
0.5,0,1.5,0.113184452056885
0.5,0.5,1.5,0.115691184997559
0.5,1,1.5,0.105732202529907
0.5,1.5,1.5,0.106729984283447
0.25,0,0,0.0870912075042725
0.25,0.25,0,0.167082548141479
0.25,0.5,0,0.153384923934937
0.25,0.75,0,0.127646446228027
0.25,1,0,0.109479427337646
0.25,1.25,0,0.168287038803101
0.25,1.5,0,0.146790742874146
0.25,1.75,0,0.22443962097168
0.25,0,0.25,0.217627763748169
0.25,0.25,0.25,0.232009887695312
0.25,0.5,0.25,0.216216325759888
0.25,0.75,0.25,0.287561655044556
0.25,1,0.25,0.202862977981567
0.25,1.25,0.25,0.266436100006104
0.25,1.5,0.25,0.257554531097412
0.25,1.75,0.25,0.20337986946106
0.25,0,0.5,0.316763639450073
0.25,0.25,0.5,0.208581924438477
0.25,0.5,0.5,0.290509700775146
0.25,0.75,0.5,0.156761407852173
0.25,1,0.5,0.265199899673462
0.25,1.25,0.5,0.127682447433472
0.25,1.5,0.5,0.22461724281311
0.25,1.75,0.5,0.234756469726562
0.25,0,0.75,0.347347736358643
0.25,0.25,0.75,0.357002258300781
0.25,0.5,0.75,0.280217170715332
0.25,0.75,0.75,0.10461688041687
0.25,1,0.75,0.214222431182861
0.25,1.25,0.75,0.205829381942749
0.25,1.5,0.75,0.22634220123291
0.25,1.75,0.75,0.225916862487793
0.25,0,1,0.130363941192627
0.25,0.25,1,0.130260705947876
0.25,0.5,1,0.0941362380981445
0.25,0.75,1,0.113936424255371
0.25,1,1,0.0771052837371826
0.25,1.25,1,0.17862606048584
0.25,1.5,1,0.174544334411621
0.25,1.75,1,0.117630243301392
0.25,0,1.25,0.0791916847229004
0.25,0.25,1.25,0.0585587024688721
0.25,0.5,1.25,0.10544753074646
0.25,0.75,1.25,0.0749869346618652
0.25,1,1.25,0.0723106861114502
0.25,1.25,1.25,0.0976812839508057
0.25,1.5,1.25,0.107105493545532
0.25,1.75,1.25,0.0773308277130127
0.25,0,1.5,0.0600612163543701
0.25,0.25,1.5,0.0566434860229492
0.25,0.5,1.5,0.106200695037842
0.25,0.75,1.5,0.115691184997559
0.25,1,1.5,0.0883994102478027
0.25,1.25,1.5,0.0725739002227783
0.25,1.5,1.5,0.102933168411255
0.25,1.75,1.5,0.0731308460235596
0.25,0,1.75,0.0617990493774414
0.25,0.25,1.75,0.0849316120147705
0.25,0.5,1.75,0.0665175914764404
0.25,0.75,1.75,0.0470802783966064
0.25,1,1.75,0.0578279495239258
0.25,1.25,1.75,0.100200653076172
0.25,1.5,1.75,0.102466583251953
0.25,1.75,1.75,0.0870463848114014
0.125,0,0,0.0711495876312256
0.125,0.125,0,0.0672762393951416
0.125,0.25,0,0.109712362289429
0.125,0.375,0,0.0702674388885498
0.125,0.5,0,0.132423400878906
0.125,0.625,0,0.0993809700012207
0.125,0.75,0,0.0426092147827148
0.125,0.875,0,0.0807991027832031
0.125,1,0,0.0730950832366943
0.125,1.125,0,0.056983470916748
0.125,1.25,0,0.0811409950256348
0.125,1.375,0,0.0935299396514893
0.125,1.5,0,0.146790742874146
0.125,1.625,0,0.0595643520355225
0.125,1.75,0,0.134891748428345
0.125,1.875,0,0.219246625900269
0.125,0,0.125,0.0841052532196045
0.125,0.125,0.125,0.0851485729217529
0.125,0.25,0.125,0.156284093856812
0.125,0.375,0.125,0.160466194152832
0.125,0.5,0.125,0.133797645568848
0.125,0.625,0.125,0.0890092849731445
0.125,0.75,0.125,0.0589497089385986
0.125,0.875,0.125,0.125916481018066
0.125,1,0.125,0.0580990314483643
0.125,1.125,0.125,0.0926673412322998
0.125,1.25,0.125,0.148834705352783
0.125,1.375,0.125,0.168287038803101
0.125,1.5,0.125,0.141962051391602
0.125,1.625,0.125,0.0932760238647461
0.125,1.75,0.125,0.152263879776001
0.125,1.875,0.125,0.0669569969177246
0.125,0,0.25,0.187970399856567
0.125,0.125,0.25,0.193877935409546
0.125,0.25,0.25,0.146341323852539
0.125,0.375,0.25,0.185477733612061
0.125,0.5,0.25,0.118489503860474
0.125,0.625,0.25,0.132782220840454
0.125,0.75,0.25,0.226319551467896
0.125,0.875,0.25,0.228338479995728
0.125,1,0.25,0.0742959976196289
0.125,1.125,0.25,0.126811504364014
0.125,1.25,0.25,0.183148145675659
0.125,1.375,0.25,0.176414728164673
0.125,1.5,0.25,0.140463590621948
0.125,1.625,0.25,0.144846200942993
0.125,1.75,0.25,0.119574308395386
0.125,1.875,0.25,0.0498418807983398
0.125,0,0.375,0.0784142017364502
0.125,0.125,0.375,0.21689772605896
0.125,0.25,0.375,0.232009887695312
0.125,0.375,0.375,0.174603223800659
0.125,0.5,0.375,0.18912148475647
0.125,0.625,0.375,0.10699200630188
0.125,0.75,0.375,0.139386653900146
0.125,0.875,0.375,0.128603458404541
0.125,1,0.375,0.0281949043273926
0.125,1.125,0.375,0.143364191055298
0.125,1.25,0.375,0.168997287750244
0.125,1.375,0.375,0.107458114624023
0.125,1.5,0.375,0.136715888977051
0.125,1.625,0.375,0.165185451507568
0.125,1.75,0.375,0.20337986946106
0.125,1.875,0.375,0.104058742523193
0.125,0,0.5,0.146129846572876
0.125,0.125,0.5,0.250540018081665
0.125,0.25,0.5,0.0855326652526855
0.125,0.375,0.5,0.0692288875579834
0.125,0.5,0.5,0.153696298599243
0.125,0.625,0.5,0.113465309143066
0.125,0.75,0.5,0.0875532627105713
0.125,0.875,0.5,0.140363216400146
0.125,1,0.5,0.139410495758057
0.125,1.125,0.5,0.11799430847168
0.125,1.25,0.5,0.0678153038024902
0.125,1.375,0.5,0.0995297431945801
0.125,1.5,0.5,0.110498905181885
0.125,1.625,0.5,0.192574501037598
0.125,1.75,0.5,0.224282741546631
0.125,1.875,0.5,0.0823516845703125
0.125,0,0.625,0.139904260635376
0.125,0.125,0.625,0.234905481338501
0.125,0.25,0.625,0.152090072631836
0.125,0.375,0.625,0.114935636520386
0.125,0.5,0.625,0.177463054656982
0.125,0.625,0.625,0.199475049972534
0.125,0.75,0.625,0.0688331127166748
0.125,0.875,0.625,0.097186803817749
0.125,1,0.625,0.190821886062622
0.125,1.125,0.625,0.214799165725708
