"L0","x","y","H0"
2,0,0,0.448536157608032
1,0,0,0.371049523353577
1,1,0,0.347782611846924
1,0,1,0.390573620796204
1,1,1,0.279054641723633
0.5,0,0,0.18926990032196
0.5,0.5,0,0.221549034118652
0.5,1,0,0.176427841186523
0.5,1.5,0,0.110295534133911
0.5,0,0.5,0.261616110801697
0.5,0.5,0.5,0.3058842420578
0.5,1,0.5,0.32850706577301
0.5,1.5,0.5,0.102098226547241
0.5,0,1,0.310068130493164
0.5,0.5,1,0.285163283348083
0.5,1,1,0.243709087371826
0.5,1.5,1,0.0845916271209717
0.5,0,1.5,0.261527538299561
0.5,0.5,1.5,0.190871357917786
0.5,1,1.5,0.197547793388367
0.5,1.5,1.5,0.163325309753418
0.25,0,0,0.144470453262329
0.25,0.25,0,0.150290846824646
0.25,0.5,0,0.173433780670166
0.25,0.75,0,0.0585581064224243
0.25,1,0,0.0761361122131348
0.25,1.25,0,0.154900312423706
0.25,1.5,0,0.0777506828308105
0.25,1.75,0,0.104322671890259
0.25,0,0.25,0.159501433372498
0.25,0.25,0.25,0.133787035942078
0.25,0.5,0.25,0.209704279899597
0.25,0.75,0.25,0.175063967704773
0.25,1,0.25,0.164958119392395
0.25,1.25,0.25,0.162312865257263
0.25,1.5,0.25,0.102965116500854
0.25,1.75,0.25,0.0961199998855591
0.25,0,0.5,0.148051023483276
0.25,0.25,0.5,0.120699524879456
0.25,0.5,0.5,0.222975850105286
0.25,0.75,0.5,0.258381962776184
0.25,1,0.5,0.31889820098877
0.25,1.25,0.5,0.155182838439941
0.25,1.5,0.5,0.0814782381057739
0.25,1.75,0.5,0.0796258449554443
0.25,0,0.75,0.190224289894104
0.25,0.25,0.75,0.197577476501465
0.25,0.5,0.75,0.193374633789062
0.25,0.75,0.75,0.258465528488159
0.25,1,0.75,0.260619401931763
0.25,1.25,0.75,0.077430248260498
0.25,1.5,0.75,0.0586854219436646
0.25,1.75,0.75,0.0868713855743408
0.25,0,1,0.200140357017517
0.25,0.25,1,0.176127314567566
0.25,0.5,1,0.172249555587769
0.25,0.75,1,0.285163283348083
0.25,1,1,0.214555740356445
0.25,1.25,1,0.0615609884262085
0.25,1.5,1,0.0596761703491211
0.25,1.75,1,0.0588843822479248
0.25,0,1.25,0.234068274497986
0.25,0.25,1.25,0.277071475982666
0.25,0.5,1.25,0.176324963569641
0.25,0.75,1.25,0.175359964370728
0.25,1,1.25,0.20247495174408
