"L0","x","y","H0"
2,0,0,0.517715930938721
1,0,0,0.3924241065979
1,1,0,0.40938663482666
1,0,1,0.414761543273926
1,1,1,0.31478214263916
0.5,0,0,0.203453540802002
0.5,0.5,0,0.249206304550171
0.5,1,0,0.147904872894287
0.5,1.5,0,0.341227293014526
0.5,0,0.5,0.298985719680786
0.5,0.5,0.5,0.381351947784424
0.5,1,0.5,0.307160377502441
0.5,1.5,0.5,0.199617862701416
0.5,0,1,0.318919897079468
0.5,0.5,1,0.235560417175293
0.5,1,1,0.204917192459106
0.5,1.5,1,0.184362173080444
0.5,0,1.5,0.386835336685181
0.5,0.5,1.5,0.244558334350586
0.5,1,1.5,0.211751937866211
0.5,1.5,1.5,0.238453149795532
0.25,0,0,0.132213830947876
0.25,0.25,0,0.140023231506348
0.25,0.5,0,0.203227996826172
0.25,0.75,0,0.196279764175415
0.25,1,0,0.118058204650879
0.25,1.25,0,0.0897893905639648
0.25,1.5,0,0.307319402694702
0.25,1.75,0,0.316747188568115
0.25,0,0.25,0.186592102050781
0.25,0.25,0.25,0.173088073730469
0.25,0.5,0.25,0.249206304550171
0.25,0.75,0.25,0.235092639923096
0.25,1,0.25,0.12309741973877
0.25,1.25,0.25,0.12170147895813
0.25,1.5,0.25,0.103781700134277
0.25,1.75,0.25,0.0745549201965332
0.25,0,0.5,0.266136407852173
0.25,0.25,0.5,0.152412176132202
0.25,0.5,0.5,0.354565858840942
0.25,0.75,0.5,0.365850448608398
0.25,1,0.5,0.307160377502441
0.25,1.25,0.5,0.0778369903564453
0.25,1.5,0.5,0.108459949493408
0.25,1.75,0.5,0.112196207046509
0.25,0,0.75,0.191005706787109
0.25,0.25,0.75,0.117236137390137
0.25,0.5,0.75,0.323342084884644
0.25,0.75,0.75,0.182467699050903
0.25,1,0.75,0.272026777267456
0.25,1.25,0.75,0.0871014595031738
0.25,1.5,0.75,0.150101184844971
0.25,1.75,0.75,0.08357834815979
0.25,0,1,0.316492319107056
0.25,0.25,1,0.187853574752808
0.25,0.5,1,0.179943323135376
0.25,0.75,1,0.235560417175293
0.25,1,1,0.193455696105957
0.25,1.25,1,0.15572190284729
0.25,1.5,1,0.174099683761597
0.25,1.75,1,0.184362173080444
0.25,0,1.25,0.318919897079468
0.25,0.25,1.25,0.159732341766357
0.25,0.5,1.25,0.202218294143677
0.25,0.75,1.25,0.15319299697876
0.25,1,1.25,0.170828342437744
0.25,1.25,1.25,0.165478229522705
0.25,1.5,1.25,0.130319833755493
0.25,1.75,1.25,0.148541927337646
0.25,0,1.5,0.367300033569336
0.25,0.25,1.5,0.152032136917114
0.25,0.5,1.5,0.158432960510254
0.25,0.75,1.5,0.139991044998169
0.25,1,1.5,0.18529224395752
0.25,1.25,1.5,0.158730506896973
0.25,1.5,1.5,0.195023059844971
0.25,1.75,1.5,0.222892761230469
0.25,0,1.75,0.259977340698242
0.25,0.25,1.75,0.139964580535889
0.25,0.5,1.75,0.181593894958496
0.25,0.75,1.75,0.161167621612549
0.25,1,1.75,0.167162179946899
0.25,1.25,1.75,0.12242579460144
0.25,1.5,1.75,0.194872379302979
0.25,1.75,1.75,0.125646829605103
0.125,0,0,0.105456113815308
0.125,0.125,0,0.0808749198913574
0.125,0.25,0,0.0438024997711182
0.125,0.375,0,0.0420918464660645
0.125,0.5,0,0.0836641788482666
0.125,0.625,0,0.118292093276978
0.125,0.75,0,0.0911033153533936
0.125,0.875,0,0.0675451755523682
0.125,1,0,0.0419931411743164
0.125,1.125,0,0.0973894596099854
0.125,1.25,0,0.0577554702758789
0.125,1.375,0,0.0790994167327881
0.125,1.5,0,0.100112676620483
0.125,1.625,0,0.269303321838379
0.125,1.75,0,0.292290210723877
0.125,1.875,0,0.176646709442139
0.125,0,0.125,0.126038551330566
0.125,0.125,0.125,0.0738420486450195
0.125,0.25,0.125,0.107315301895142
0.125,0.375,0.125,0.139815092086792
0.125,0.5,0.125,0.137555122375488
0.125,0.625,0.125,0.115809917449951
0.125,0.75,0.125,0.134271144866943
0.125,0.875,0.125,0.0913348197937012
0.125,1,0.125,0.0399112701416016
0.125,1.125,0.125,0.112627744674683
0.125,1.25,0.125,0.0595629215240479
0.125,1.375,0.125,0.0710921287536621
0.125,1.5,0.125,0.0794045925140381
0.125,1.625,0.125,0.270124435424805
0.125,1.75,0.125,0.300440788269043
0.125,1.875,0.125,0.266972064971924
0.125,0,0.25,0.0493977069854736
0.125,0.125,0.25,0.0753095149993896
0.125,0.25,0.25,0.0705456733703613
0.125,0.375,0.25,0.130666494369507
0.125,0.5,0.25,0.0802736282348633
0.125,0.625,0.25,0.13411021232605
0.125,0.75,0.25,0.170998334884644
0.125,0.875,0.25,0.0703048706054688
0.125,1,0.25,0.0389542579650879
0.125,1.125,0.25,0.108758926391602
0.125,1.25,0.25,0.0892324447631836
0.125,1.375,0.25,0.0707993507385254
0.125,1.5,0.25,0.0895683765411377
0.125,1.625,0.25,0.082277774810791
0.125,1.75,0.25,0.0715670585632324
0.125,1.875,0.25,0.0316829681396484
0.125,0,0.375,0.160685062408447
0.125,0.125,0.375,0.0759615898132324
0.125,0.25,0.375,0.133513927459717
0.125,0.375,0.375,0.130597114562988
0.125,0.5,0.375,0.124971151351929
0.125,0.625,0.375,0.223718643188477
0.125,0.75,0.375,0.211825609207153
0.125,0.875,0.375,0.183975696563721
0.125,1,0.375,0.0630686283111572
0.125,1.125,0.375,0.0664074420928955
0.125,1.25,0.375,0.068293571472168
0.125,1.375,0.375,0.120463609695435
0.125,1.5,0.375,0.103781700134277
0.125,1.625,0.375,0.0392627716064453
0.125,1.75,0.375,0.064814567565918
0.125,1.875,0.375,0.0522315502166748
0.125,0,0.5,0.245337963104248
0.125,0.125,0.5,0.0904827117919922
0.125,0.25,0.5,0.0961768627166748
0.125,0.375,0.5,0.0562360286712646
0.125,0.5,0.5,0.112691164016724
0.125,0.625,0.5,0.230700492858887
